Record Length,2.50E+03,-0.05,0,-0.028,,,,,,,,,,,,,,,,,
,,-0.0448,5.2,-0.036,-0.014181818,,,,,,,,,,,,,,,,
,,-0.04476,5.24,-0.016,-0.013454545,,,,,,,,,,,,,,,,
,,-0.04472,5.28,-0.028,-0.015070707,,,,,,,,,,,,,,,,
,,-0.04468,5.32,-0.016,-0.013575758,,,,,,,,,,,,,,,,
,,-0.04464,5.36,-0.016,-0.010828283,,,,,,,,,,,,,,,,
,,-0.0446,5.4,-0.004,-0.011353535,,,,,,,,,,,,,,,,
,,-0.04456,5.44,0.004,-0.008161616,,,,,,,,,,,,,,,,
,,-0.04452,5.48,-0.02,-0.01010101,,,,,,,,,,,,,,,,
,,-0.04448,5.52,0.016,-0.005494949,,,,,,,,,,,,,,,,
,,-0.04444,5.56,-0.024,-0.006545455,,,,,,,,,,,,,,,,
,,-0.0444,5.6,0.008,-0.006181818,,,,,,,,,,,,,,,,
,,-0.04436,5.64,0.004,-0.003393939,,,,,,,,,,,,,,,,
,,-0.04432,5.68,-0.004,-0.008808081,,,,,,,,,,,,,,,,
,,-0.04428,5.72,-0.02,-0.006343434,,,,,,,,,,,,,,,,
,,-0.04424,5.76,0,-0.010868687,,,,,,,,,,,,,,,,
,,-0.0442,5.8,0.02,-0.006949495,,,,,,,,,,,,,,,,
,,-0.04416,5.84,-0.004,-0.006585859,,,,,,,,,,,,,,,,
,,-0.04412,5.88,-0.024,-0.009333333,,,,,,,,,,,,,,,,
,,-0.04408,5.92,-0.004,-0.003959596,,,,,,,,,,,,,,,,
,,-0.04404,5.96,-0.036,-0.007191919,,,,,,,,,,,,,,,,
,,-0.044,6,-0.048,-0.003474747,,,,,,,,,,,,,,,,
,,-0.04396,6.04,-0.008,-0.006585859,,,,,,,,,,,,,,,,
,,-0.04392,6.08,-0.008,-0.003232323,,,,,,,,,,,,,,,,
,,-0.04388,6.12,0.036,-0.008767677,,,,,,,,,,,,,,,,
