,,-0.00574,0.26,1.6
,,-0.005736,0.264,1.6
,,-0.005732,0.268,1.6
,,-0.005728,0.272,3
,,-0.005724,0.276,2.6
,,-0.00572,0.28,2.6
,,-0.005716,0.284,3.6
,,-0.005712,0.288,3.6
,,-0.005708,0.292,3.8
,,-0.005704,0.296,4
,,-0.0057,0.3,4
,,-0.005696,0.304,4
,,-0.005692,0.308,4.6
,,-0.005688,0.312,4.6
,,-0.005684,0.316,4.6
,,-0.00568,0.32,4.2
,,-0.005676,0.324,4.4
,,-0.005672,0.328,4.2
,,-0.005668,0.332,4
,,-0.005664,0.336,4
,,-0.00566,0.34,4
,,-0.005656,0.344,3.4
,,-0.005652,0.348,3.2
,,-0.005648,0.352,3
,,-0.005644,0.356,2.8
,,-0.00564,0.36,2
,,-0.005636,0.364,2.2
,,-0.005632,0.368,2
,,-0.005628,0.372,0.6
,,-0.005624,0.376,1
,,-0.00562,0.38,0.8
,,-0.005616,0.384,-0.6
,,-0.005612,0.388,-0.4
,,-0.005608,0.392,-0.8
,,-0.005604,0.396,-1.8
,,-0.0056,0.4,-2.2
,,-0.005596,0.404,-1.8
,,-0.005592,0.408,-3.4
,,-0.005588,0.412,-3.2
,,-0.005584,0.416,-3.2
,,-0.00558,0.42,-4
,,-0.005576,0.424,-4
,,-0.005572,0.428,-4
,,-0.005568,0.432,-4.6
,,-0.005564,0.436,-4.8
,,-0.00556,0.44,-4.6
,,-0.005556,0.444,-4.6
,,-0.005552,0.448,-4.6
,,-0.005548,0.452,-4.4
,,-0.005544,0.456,-4.6
,,-0.00554,0.46,-4.6
,,-0.005536,0.464,-4.6
,,-0.005532,0.468,-4.4
,,-0.005528,0.472,-3.4
,,-0.005524,0.476,-3.6
,,-0.00552,0.48,-3.6
,,-0.005516,0.484,-2.4
,,-0.005512,0.488,-2.8
,,-0.005508,0.492,-2.6
,,-0.005504,0.496,-1.2
,,-0.0055,0.5,-1
,,-0.005496,0.504,-1
,,-0.005492,0.508,0.2
,,-0.005488,0.512,0.2
,,-0.005484,0.516,0.6
,,-0.00548,0.52,1.6
,,-0.005476,0.524,1.8
,,-0.005472,0.528,1.8
,,-0.005468,0.532,3
,,-0.005464,0.536,3.2
,,-0.00546,0.54,3.2
,,-0.005456,0.544,4
,,-0.005452,0.548,3.8
,,-0.005448,0.552,3.8
,,-0.005444,0.556,4.4
,,-0.00544,0.56,4.8
,,-0.005436,0.564,5
,,-0.005432,0.568,5
,,-0.005428,0.572,4.8
,,-0.005424,0.576,4.8
,,-0.00542,0.58,4.8
,,-0.005416,0.584,4.6
,,-0.005412,0.588,4.6
,,-0.005408,0.592,4.8
,,-0.005404,0.596,3.6
,,-0.0054,0.6,3.8
,,-0.005396,0.604,3.8
,,-0.005392,0.608,2.6
,,-0.005388,0.612,2.4
,,-0.005384,0.616,2.6
,,-0.00538,0.62,1
,,-0.005376,0.624,1
,,-0.005372,0.628,1
,,-0.005368,0.632,-0.4
,,-0.005364,0.636,-0.4
,,-0.00536,0.64,-0.6
,,-0.005356,0.644,-2
,,-0.005352,0.648,-2.6
,,-0.005348,0.652,-2.6
,,-0.005344,0.656,-3.4
,,-0.00534,0.66,-4.2
,,-0.005336,0.664,-4.2
,,-0.005332,0.668,-4.4
,,-0.005328,0.672,-5.4
,,-0.005324,0.676,-5.4
,,-0.00532,0.68,-5.2
,,-0.005316,0.684,-6.6
,,-0.005312,0.688,-6.4
,,-0.005308,0.692,-6.4
,,-0.005304,0.696,-6.8
,,-0.0053,0.7,-6.8
,,-0.005296,0.704,-6.6
,,-0.005292,0.708,-6.8
,,-0.005288,0.712,-6.8
,,-0.005284,0.716,-7
,,-0.00528,0.72,-6.2
,,-0.005276,0.724,-6
,,-0.005272,0.728,-5.8
,,-0.005268,0.732,-5.2
,,-0.005264,0.736,-5
,,-0.00526,0.74,-5
,,-0.005256,0.744,-3.8
,,-0.005252,0.748,-3.4
,,-0.005248,0.752,-3.2
,,-0.005244,0.756,-2.4
,,-0.00524,0.76,-1.6
,,-0.005236,0.764,-1.6
,,-0.005232,0.768,-1.4
,,-0.005228,0.772,0.2
,,-0.005224,0.776,0.2
,,-0.00522,0.78,0.2
,,-0.005216,0.784,2
,,-0.005212,0.788,2.2
,,-0.005208,0.792,2
,,-0.005204,0.796,3.4
,,-0.0052,0.8,3.4
,,-0.005196,0.804,3.4
,,-0.005192,0.808,4.6
,,-0.005188,0.812,4.4
,,-0.005184,0.816,4.6
,,-0.00518,0.82,5
,,-0.005176,0.824,4.8
,,-0.005172,0.828,5
,,-0.005168,0.832,5
,,-0.005164,0.836,5
,,-0.00516,0.84,5.4
,,-0.005156,0.844,4.4
,,-0.005152,0.848,4.4
,,-0.005148,0.852,4.2
,,-0.005144,0.856,3.8
,,-0.00514,0.86,3.2
,,-0.005136,0.864,3.2
,,-0.005132,0.868,3.2
,,-0.005128,0.872,1.6
,,-0.005124,0.876,1.4
,,-0.00512,0.88,1.6
,,-0.005116,0.884,-0.2
,,-0.005112,0.888,-0.2
,,-0.005108,0.892,-0.2
,,-0.005104,0.896,-2.2
,,-0.0051,0.9,-2.2
,,-0.005096,0.904,-2.6
,,-0.005092,0.908,-4.2
,,-0.005088,0.912,-4.2
,,-0.005084,0.916,-4.4
,,-0.00508,0.92,-5.8
,,-0.005076,0.924,-6
,,-0.005072,0.928,-6
,,-0.005068,0.932,-7.4
,,-0.005064,0.936,-7.6
,,-0.00506,0.94,-7.6
,,-0.005056,0.944,-8
,,-0.005052,0.948,-8.2
,,-0.005048,0.952,-8
,,-0.005044,0.956,-8.4
,,-0.00504,0.96,-8.8
,,-0.005036,0.964,-9
,,-0.005032,0.968,-8.8
,,-0.005028,0.972,-8.4
,,-0.005024,0.976,-8.2
,,-0.00502,0.98,-8.2
,,-0.005016,0.984,-7.6
,,-0.005012,0.988,-7.6
,,-0.005008,0.992,-7.8
,,-0.005004,0.996,-5.8
,,-0.005,1,-6
,,-0.004996,1.004,-5.8
,,-0.004992,1.008,-4.2
,,-0.004988,1.012,-4.4
,,-0.004984,1.016,-4.4
,,-0.00498,1.02,-2.2
,,-0.004976,1.024,-2.4
,,-0.004972,1.028,-2.2
,,-0.004968,1.032,-0.4
,,-0.004964,1.036,0
,,-0.00496,1.04,0
,,-0.004956,1.044,1.2
,,-0.004952,1.048,1.6
,,-0.004948,1.052,1.8
,,-0.004944,1.056,2.4
,,-0.00494,1.06,3.4
,,-0.004936,1.064,3.4
,,-0.004932,1.068,3.6
,,-0.004928,1.072,4.4
,,-0.004924,1.076,4.2
,,-0.00492,1.08,4.2
,,-0.004916,1.084,5.4
,,-0.004912,1.088,5.2
,,-0.004908,1.092,5.2
,,-0.004904,1.096,5
,,-0.0049,1.1,4.8
,,-0.004896,1.104,5
,,-0.004892,1.108,4.8
,,-0.004888,1.112,4.8
,,-0.004884,1.116,4.6
,,-0.00488,1.12,3.6
,,-0.004876,1.124,3.2
,,-0.004872,1.128,3.4
,,-0.004868,1.132,2.2
,,-0.004864,1.136,2
,,-0.00486,1.14,2
,,-0.004856,1.144,0.8
,,-0.004852,1.148,0.2
,,-0.004848,1.152,0.2
,,-0.004844,1.156,-0.6
,,-0.00484,1.16,-1.6
,,-0.004836,1.164,-1.4
,,-0.004832,1.168,-1.8
,,-0.004828,1.172,-3.2
,,-0.004824,1.176,-3.4
,,-0.00482,1.18,-3.2
,,-0.004816,1.184,-5
,,-0.004812,1.188,-5
,,-0.004808,1.192,-5.2
,,-0.004804,1.196,-5.8
,,-0.0048,1.2,-6
,,-0.004796,1.204,-6
,,-0.004792,1.208,-6.8
,,-0.004788,1.212,-7
,,-0.004784,1.216,-7
,,-0.00478,1.22,-6.8
,,-0.004776,1.224,-6.6
,,-0.004772,1.228,-6.8
,,-0.004768,1.232,-6.6
,,-0.004764,1.236,-6.6
,,-0.00476,1.24,-6.6
,,-0.004756,1.244,-5.8
,,-0.004752,1.248,-5.2
,,-0.004748,1.252,-5.2
,,-0.004744,1.256,-4.6
,,-0.00474,1.26,-4.2
,,-0.004736,1.264,-4.2
,,-0.004732,1.268,-3.8
,,-0.004728,1.272,-2.4
,,-0.004724,1.276,-2.2
,,-0.00472,1.28,-2.4
,,-0.004716,1.284,-0.8
,,-0.004712,1.288,-0.6
,,-0.004708,1.292,-0.6
,,-0.004704,1.296,1
,,-0.0047,1.3,0.8
,,-0.004696,1.304,1
,,-0.004692,1.308,2.6
,,-0.004688,1.312,2.6
,,-0.004684,1.316,2.6
,,-0.00468,1.32,3.6
,,-0.004676,1.324,3.8
,,-0.004672,1.328,4
,,-0.004668,1.332,4.6
,,-0.004664,1.336,4.8
,,-0.00466,1.34,4.8
,,-0.004656,1.344,4.8
,,-0.004652,1.348,5
,,-0.004648,1.352,4.8
,,-0.004644,1.356,5
,,-0.00464,1.36,5
,,-0.004636,1.364,5
,,-0.004632,1.368,4.8
,,-0.004628,1.372,4
,,-0.004624,1.376,4.2
,,-0.00462,1.38,4
,,-0.004616,1.384,3.2
,,-0.004612,1.388,3.2
,,-0.004608,1.392,3.2
,,-0.004604,1.396,2
,,-0.0046,1.4,2
,,-0.004596,1.404,2
,,-0.004592,1.408,0.4
,,-0.004588,1.412,0.4
,,-0.004584,1.416,0.4
,,-0.00458,1.42,-1
,,-0.004576,1.424,-1.2
,,-0.004572,1.428,-0.8
,,-0.004568,1.432,-2.2
,,-0.004564,1.436,-2.4
,,-0.00456,1.44,-2.6
,,-0.004556,1.444,-3.2
,,-0.004552,1.448,-3.6
,,-0.004548,1.452,-3.6
,,-0.004544,1.456,-4
,,-0.00454,1.46,-4.6
,,-0.004536,1.464,-4.4
,,-0.004532,1.468,-4.6
,,-0.004528,1.472,-4.6
,,-0.004524,1.476,-4.6
,,-0.00452,1.48,-4.6
,,-0.004516,1.484,-4.6
,,-0.004512,1.488,-4.6
,,-0.004508,1.492,-4.6
,,-0.004504,1.496,-4
,,-0.0045,1.5,-4
,,-0.004496,1.504,-4
,,-0.004492,1.508,-3.2
,,-0.004488,1.512,-3.2
,,-0.004484,1.516,-3
,,-0.00448,1.52,-2
,,-0.004476,1.524,-2
,,-0.004472,1.528,-1.8
,,-0.004468,1.532,-0.6
,,-0.004464,1.536,-0.6
,,-0.00446,1.54,-0.6
,,-0.004456,1.544,0.4
,,-0.004452,1.548,0.6
,,-0.004448,1.552,1
,,-0.004444,1.556,1.4
,,-0.00444,1.56,2
,,-0.004436,1.564,2.2
,,-0.004432,1.568,2.2
,,-0.004428,1.572,3.2
,,-0.004424,1.576,3.2
,,-0.00442,1.58,3
,,-0.004416,1.584,4.2
,,-0.004412,1.588,4.2
,,-0.004408,1.592,4.2
,,-0.004404,1.596,4.4
,,-0.0044,1.6,4.4
,,-0.004396,1.604,4.4
,,-0.004392,1.608,4.8
,,-0.004388,1.612,4.8
,,-0.004384,1.616,4.6
,,-0.00438,1.62,4.2
,,-0.004376,1.624,4
,,-0.004372,1.628,4.2
,,-0.004368,1.632,3.8
,,-0.004364,1.636,3.8
,,-0.00436,1.64,3.8
,,-0.004356,1.644,3
,,-0.004352,1.648,2.6
,,-0.004348,1.652,2.6
,,-0.004344,1.656,2.2
,,-0.00434,1.66,1.8
,,-0.004336,1.664,1.8
,,-0.004332,1.668,1.6
,,-0.004328,1.672,0.6
,,-0.004324,1.676,0.4
,,-0.00432,1.68,0.2
,,-0.004316,1.684,-0.6
,,-0.004312,1.688,-0.6
,,-0.004308,1.692,-0.6
,,-0.004304,1.696,-1.6
,,-0.0043,1.7,-1.6
,,-0.004296,1.704,-1.8
,,-0.004292,1.708,-2.6
,,-0.004288,1.712,-2.4
,,-0.004284,1.716,-2.8
,,-0.00428,1.72,-3
,,-0.004276,1.724,-3
,,-0.004272,1.728,-3
,,-0.004268,1.732,-3
,,-0.004264,1.736,-3.2
,,-0.00426,1.74,-3.2
,,-0.004256,1.744,-3
,,-0.004252,1.748,-2.8
,,-0.004248,1.752,-2.8
,,-0.004244,1.756,-2.6
,,-0.00424,1.76,-2.6
,,-0.004236,1.764,-2.4
,,-0.004232,1.768,-2.4
,,-0.004228,1.772,-1.6
,,-0.004224,1.776,-1.4
,,-0.00422,1.78,-1.6
,,-0.004216,1.784,-0.8
,,-0.004212,1.788,-0.6
,,-0.004208,1.792,-0.6
,,-0.004204,1.796,0.2
,,-0.0042,1.8,0.2
,,-0.004196,1.804,0.2
,,-0.004192,1.808,1.2
,,-0.004188,1.812,1.2
,,-0.004184,1.816,1.2
,,-0.00418,1.82,2.2
,,-0.004176,1.824,2.2
,,-0.004172,1.828,2.2
,,-0.004168,1.832,3
,,-0.004164,1.836,3.2
,,-0.00416,1.84,3.2
,,-0.004156,1.844,3.4
,,-0.004152,1.848,3.8
,,-0.004148,1.852,3.8
,,-0.004144,1.856,4
,,-0.00414,1.86,4.2
,,-0.004136,1.864,4.2
,,-0.004132,1.868,4
,,-0.004128,1.872,4.2
,,-0.004124,1.876,4
,,-0.00412,1.88,4
,,-0.004116,1.884,4
,,-0.004112,1.888,4
,,-0.004108,1.892,4
,,-0.004104,1.896,3.4
,,-0.0041,1.9,3.6
,,-0.004096,1.904,3.4
,,-0.004092,1.908,2.8
,,-0.004088,1.912,2.6
,,-0.004084,1.916,2.8
,,-0.00408,1.92,2
,,-0.004076,1.924,2
,,-0.004072,1.928,2
,,-0.004068,1.932,1.4
,,-0.004064,1.936,1.4
,,-0.00406,1.94,1.2
,,-0.004056,1.944,0.4
,,-0.004052,1.948,0.2
,,-0.004048,1.952,0.2
,,-0.004044,1.956,-0.2
,,-0.00404,1.96,-0.4
,,-0.004036,1.964,-0.4
,,-0.004032,1.968,-0.8
,,-0.004028,1.972,-1
,,-0.004024,1.976,-1
,,-0.00402,1.98,-1.2
,,-0.004016,1.984,-1.6
,,-0.004012,1.988,-1.6
,,-0.004008,1.992,-1.8
,,-0.004004,1.996,-1.8
,,-0.004,2,-1.6
,,-0.003996,2.004,-1.8
,,-0.003992,2.008,-2
,,-0.003988,2.012,-2
,,-0.003984,2.016,-1.8
,,-0.00398,2.02,-1.2
,,-0.003976,2.024,-1.4
,,-0.003972,2.028,-1.2
,,-0.003968,2.032,-1
,,-0.003964,2.036,-1
,,-0.00396,2.04,-1
,,-0.003956,2.044,-0.2
,,-0.003952,2.048,-0.4
,,-0.003948,2.052,-0.4
,,-0.003944,2.056,0
,,-0.00394,2.06,0.4
,,-0.003936,2.064,0.4
,,-0.003932,2.068,0.4
,,-0.003928,2.072,1
,,-0.003924,2.076,0.8
,,-0.00392,2.08,1
,,-0.003916,2.084,1.8
,,-0.003912,2.088,1.6
,,-0.003908,2.092,1.8
,,-0.003904,2.096,2.4
,,-0.0039,2.1,2.4
,,-0.003896,2.104,2.4
,,-0.003892,2.108,3
,,-0.003888,2.112,3
,,-0.003884,2.116,3
,,-0.00388,2.12,3.2
,,-0.003876,2.124,3.4
,,-0.003872,2.128,3.4
,,-0.003868,2.132,3.4
,,-0.003864,2.136,3.8
,,-0.00386,2.14,3.6
,,-0.003856,2.144,3.4
,,-0.003852,2.148,3.4
,,-0.003848,2.152,3.4
,,-0.003844,2.156,3.6
,,-0.00384,2.16,3.4
,,-0.003836,2.164,3.4
,,-0.003832,2.168,3.4
,,-0.003828,2.172,2.8
,,-0.003824,2.176,2.8
,,-0.00382,2.18,2.8
,,-0.003816,2.184,2.4
,,-0.003812,2.188,2.4
,,-0.003808,2.192,2.4
,,-0.003804,2.196,1.6
,,-0.0038,2.2,1.6
,,-0.003796,2.204,1.4
,,-0.003792,2.208,1
,,-0.003788,2.212,1
,,-0.003784,2.216,1
,,-0.00378,2.22,0.4
,,-0.003776,2.224,0.2
,,-0.003772,2.228,0.2
,,-0.003768,2.232,-0.2
,,-0.003764,2.236,-0.4
,,-0.00376,2.24,-0.2
,,-0.003756,2.244,-0.6
,,-0.003752,2.248,-0.6
,,-0.003748,2.252,-0.4
,,-0.003744,2.256,-0.8
,,-0.00374,2.26,-1.2
,,-0.003736,2.264,-1.2
,,-0.003732,2.268,-1.2
,,-0.003728,2.272,-1.4
,,-0.003724,2.276,-1.2
,,-0.00372,2.28,-1.4
,,-0.003716,2.284,-1.6
,,-0.003712,2.288,-1.4
,,-0.003708,2.292,-1.4
,,-0.003704,2.296,-1.2
,,-0.0037,2.3,-1.2
,,-0.003696,2.304,-1
,,-0.003692,2.308,-1
,,-0.003688,2.312,-0.8
,,-0.003684,2.316,-0.8
,,-0.00368,2.32,-0.4
,,-0.003676,2.324,-0.2
,,-0.003672,2.328,-0.2
,,-0.003668,2.332,0.2
,,-0.003664,2.336,0
,,-0.00366,2.34,0.2
,,-0.003656,2.344,0.6
,,-0.003652,2.348,0.8
,,-0.003648,2.352,1
,,-0.003644,2.356,1.4
,,-0.00364,2.36,1.8
,,-0.003636,2.364,1.8
,,-0.003632,2.368,1.8
,,-0.003628,2.372,2.4
,,-0.003624,2.376,2.4
,,-0.00362,2.38,2.4
,,-0.003616,2.384,3
,,-0.003612,2.388,3
,,-0.003608,2.392,3
,,-0.003604,2.396,3.4
,,-0.0036,2.4,3.4
,,-0.003596,2.404,3.4
,,-0.003592,2.408,3.8
,,-0.003588,2.412,3.6
,,-0.003584,2.416,3.8
,,-0.00358,2.42,3.6
,,-0.003576,2.424,3.6
,,-0.003572,2.428,3.6
,,-0.003568,2.432,3.6
,,-0.003564,2.436,3.4
,,-0.00356,2.44,3.6
,,-0.003556,2.444,3.2
,,-0.003552,2.448,2.8
,,-0.003548,2.452,2.8
,,-0.003544,2.456,2.8
,,-0.00354,2.46,2.2
,,-0.003536,2.464,2.4
,,-0.003532,2.468,2
,,-0.003528,2.472,1.4
,,-0.003524,2.476,1.6
,,-0.00352,2.48,1.4
,,-0.003516,2.484,0.8
,,-0.003512,2.488,0.8
,,-0.003508,2.492,0.6
,,-0.003504,2.496,0
,,-0.0035,2.5,0
,,-0.003496,2.504,-0.2
,,-0.003492,2.508,-1
,,-0.003488,2.512,-1
,,-0.003484,2.516,-1
,,-0.00348,2.52,-1.6
,,-0.003476,2.524,-1.6
,,-0.003472,2.528,-1.8
,,-0.003468,2.532,-2.2
,,-0.003464,2.536,-2.2
,,-0.00346,2.54,-2.4
,,-0.003456,2.544,-2.4
,,-0.003452,2.548,-2.4
,,-0.003448,2.552,-2.6
,,-0.003444,2.556,-2.6
,,-0.00344,2.56,-2.6
,,-0.003436,2.564,-2.6
,,-0.003432,2.568,-2.6
,,-0.003428,2.572,-2
,,-0.003424,2.576,-1.8
,,-0.00342,2.58,-2.2
,,-0.003416,2.584,-1.8
,,-0.003412,2.588,-1.8
,,-0.003408,2.592,-1.6
,,-0.003404,2.596,-0.8
,,-0.0034,2.6,-0.8
,,-0.003396,2.604,-0.6
,,-0.003392,2.608,0
,,-0.003388,2.612,0
,,-0.003384,2.616,0
,,-0.00338,2.62,1
,,-0.003376,2.624,1
,,-0.003372,2.628,1.2
,,-0.003368,2.632,2
,,-0.003364,2.636,2.2
,,-0.00336,2.64,2
,,-0.003356,2.644,2.6
,,-0.003352,2.648,3
,,-0.003348,2.652,2.8
,,-0.003344,2.656,3.2
,,-0.00334,2.66,3.6
,,-0.003336,2.664,3.8
,,-0.003332,2.668,3.8
,,-0.003328,2.672,4.2
,,-0.003324,2.676,4
,,-0.00332,2.68,4
,,-0.003316,2.684,4.4
,,-0.003312,2.688,4.4
,,-0.003308,2.692,4.4
,,-0.003304,2.696,4
,,-0.0033,2.7,4
,,-0.003296,2.704,4
,,-0.003292,2.708,3.6
,,-0.003288,2.712,3.6
,,-0.003284,2.716,3.6
,,-0.00328,2.72,2.6
,,-0.003276,2.724,2.6
,,-0.003272,2.728,2.8
,,-0.003268,2.732,1.8
,,-0.003264,2.736,1.6
,,-0.00326,2.74,1.8
,,-0.003256,2.744,0.8
,,-0.003252,2.748,0.6
,,-0.003248,2.752,0.4
,,-0.003244,2.756,-0.2
,,-0.00324,2.76,-0.8
,,-0.003236,2.764,-0.8
,,-0.003232,2.768,-1
,,-0.003228,2.772,-1.6
,,-0.003224,2.776,-1.8
,,-0.00322,2.78,-1.6
,,-0.003216,2.784,-3
,,-0.003212,2.788,-2.8
,,-0.003208,2.792,-2.8
,,-0.003204,2.796,-3.4
,,-0.0032,2.8,-3.4
,,-0.003196,2.804,-3.6
,,-0.003192,2.808,-4
,,-0.003188,2.812,-4
,,-0.003184,2.816,-4
,,-0.00318,2.82,-3.8
,,-0.003176,2.824,-3.6
,,-0.003172,2.828,-3.6
,,-0.003168,2.832,-3.6
,,-0.003164,2.836,-3.4
,,-0.00316,2.84,-3.6
,,-0.003156,2.844,-2.8
,,-0.003152,2.848,-2.6
,,-0.003148,2.852,-2.4
,,-0.003144,2.856,-2
,,-0.00314,2.86,-1.6
,,-0.003136,2.864,-1.6
,,-0.003132,2.868,-1.4
,,-0.003128,2.872,-0.2
,,-0.003124,2.876,-0.2
,,-0.00312,2.88,-0.4
,,-0.003116,2.884,1
,,-0.003112,2.888,0.8
,,-0.003108,2.892,1
,,-0.003104,2.896,2.2
,,-0.0031,2.9,2.2
,,-0.003096,2.904,2
,,-0.003092,2.908,3.6
,,-0.003088,2.912,3.6
,,-0.003084,2.916,3.2
,,-0.00308,2.92,4
,,-0.003076,2.924,4
,,-0.003072,2.928,4.2
,,-0.003068,2.932,4.8
,,-0.003064,2.936,4.8
,,-0.00306,2.94,5
,,-0.003056,2.944,4.8
,,-0.003052,2.948,4.6
,,-0.003048,2.952,4.6
,,-0.003044,2.956,4.6
,,-0.00304,2.96,4.6
,,-0.003036,2.964,4.4
,,-0.003032,2.968,4.6
,,-0.003028,2.972,3.4
,,-0.003024,2.976,3.4
,,-0.00302,2.98,3.4
,,-0.003016,2.984,2.4
,,-0.003012,2.988,2.4
,,-0.003008,2.992,2.4
,,-0.003004,2.996,0.8
,,-0.003,3,1
,,-0.002996,3.004,0.8
,,-0.002992,3.008,-0.4
,,-0.002988,3.012,-0.4
,,-0.002984,3.016,-0.6
,,-0.00298,3.02,-2
,,-0.002976,3.024,-2.2
,,-0.002972,3.028,-2
,,-0.002968,3.032,-3.4
,,-0.002964,3.036,-3.6
,,-0.00296,3.04,-3.6
,,-0.002956,3.044,-4.2
,,-0.002952,3.048,-4.4
,,-0.002948,3.052,-4.6
,,-0.002944,3.056,-5
,,-0.00294,3.06,-5.2
,,-0.002936,3.064,-5.6
,,-0.002932,3.068,-5.6
,,-0.002928,3.072,-5.6
,,-0.002924,3.076,-5.6
,,-0.00292,3.08,-5.6
,,-0.002916,3.084,-5.6
,,-0.002912,3.088,-5.4
,,-0.002908,3.092,-5.8
,,-0.002904,3.096,-4.8
,,-0.0029,3.1,-4.6
,,-0.002896,3.104,-4.6
,,-0.002892,3.108,-3.6
,,-0.002888,3.112,-3.6
,,-0.002884,3.116,-3.6
,,-0.00288,3.12,-2
,,-0.002876,3.124,-2
,,-0.002872,3.128,-2
,,-0.002868,3.132,-0.4
,,-0.002864,3.136,-0.2
,,-0.00286,3.14,-0.4
,,-0.002856,3.144,0.8
,,-0.002852,3.148,1.2
,,-0.002848,3.152,0.8
,,-0.002844,3.156,1.8
,,-0.00284,3.16,2.8
,,-0.002836,3.164,3
,,-0.002832,3.168,3
,,-0.002828,3.172,3.8
,,-0.002824,3.176,3.8
,,-0.00282,3.18,3.8
,,-0.002816,3.184,4.6
,,-0.002812,3.188,5
,,-0.002808,3.192,4.8
,,-0.002804,3.196,4.8
,,-0.0028,3.2,5
,,-0.002796,3.204,5
,,-0.002792,3.208,5
,,-0.002788,3.212,4.8
,,-0.002784,3.216,4.8
,,-0.00278,3.22,4
,,-0.002776,3.224,4.2
,,-0.002772,3.228,4
,,-0.002768,3.232,3.2
,,-0.002764,3.236,3.2
,,-0.00276,3.24,3
,,-0.002756,3.244,1.6
,,-0.002752,3.248,1.4
,,-0.002748,3.252,1.4
,,-0.002744,3.256,0.4
,,-0.00274,3.26,-0.4
,,-0.002736,3.264,-0.4
,,-0.002732,3.268,-0.6
,,-0.002728,3.272,-2.4
,,-0.002724,3.276,-2.2
,,-0.00272,3.28,-2.4
,,-0.002716,3.284,-4.2
,,-0.002712,3.288,-4.2
,,-0.002708,3.292,-4.2
,,-0.002704,3.296,-5.6
,,-0.0027,3.3,-5.8
,,-0.002696,3.304,-5.6
,,-0.002692,3.308,-7
,,-0.002688,3.312,-7.2
,,-0.002684,3.316,-7.2
,,-0.00268,3.32,-7.6
,,-0.002676,3.324,-7.6
,,-0.002672,3.328,-7.6
,,-0.002668,3.332,-7.8
,,-0.002664,3.336,-8
,,-0.00266,3.34,-8
,,-0.002656,3.344,-7.2
,,-0.002652,3.348,-7.2
,,-0.002648,3.352,-7.2
,,-0.002644,3.356,-6.8
,,-0.00264,3.36,-6.4
,,-0.002636,3.364,-6.2
,,-0.002632,3.368,-6
,,-0.002628,3.372,-4.6
,,-0.002624,3.376,-4.6
,,-0.00262,3.38,-4.6
,,-0.002616,3.384,-2.8
,,-0.002612,3.388,-2.8
,,-0.002608,3.392,-2.8
,,-0.002604,3.396,-1
,,-0.0026,3.4,-1
,,-0.002596,3.404,-0.8
,,-0.002592,3.408,0.8
,,-0.002588,3.412,1
,,-0.002584,3.416,1
,,-0.00258,3.42,2.4
,,-0.002576,3.424,2.6
,,-0.002572,3.428,2.6
,,-0.002568,3.432,3.6
,,-0.002564,3.436,4
,,-0.00256,3.44,4.2
,,-0.002556,3.444,4.4
,,-0.002552,3.448,4.6
,,-0.002548,3.452,4.6
