,,-0.000368,0.352,-0.216,0.248,,
,,-0.000364,0.356,-0.208,0.256,,
,,-0.00036,0.36,-0.208,0.256,,
,,-0.000356,0.364,-0.208,0.256,,
,,-0.000352,0.368,-0.2,0.264,,
,,-0.000348,0.372,-0.2,0.264,,
,,-0.000344,0.376,-0.2,0.264,,
,,-0.00034,0.38,-0.184,0.28,,
,,-0.000336,0.384,-0.192,0.272,,
,,-0.000332,0.388,-0.192,0.272,,
,,-0.000328,0.392,-0.176,0.288,,
,,-0.000324,0.396,-0.176,0.288,,
,,-0.00032,0.4,-0.176,0.288,,
,,-0.000316,0.404,-0.168,0.296,,
,,-0.000312,0.408,-0.176,0.288,,
,,-0.000308,0.412,-0.168,0.296,,
,,-0.000304,0.416,-0.16,0.304,,
,,-0.0003,0.42,-0.16,0.304,,
,,-0.000296,0.424,-0.16,0.304,,
,,-0.000292,0.428,-0.144,0.32,,
,,-0.000288,0.432,-0.144,0.32,,
,,-0.000284,0.436,-0.144,0.32,,
,,-0.00028,0.44,-0.144,0.32,,
,,-0.000276,0.444,-0.136,0.328,,
,,-0.000272,0.448,-0.144,0.32,,
,,-0.000268,0.452,-0.128,0.336,,
,,-0.000264,0.456,-0.12,0.344,,
,,-0.00026,0.46,-0.128,0.336,,
,,-0.000256,0.464,-0.128,0.336,,
,,-0.000252,0.468,-0.12,0.344,,
,,-0.000248,0.472,-0.128,0.336,,
,,-0.000244,0.476,-0.12,0.344,,
,,-0.00024,0.48,-0.112,0.352,,
,,-0.000236,0.484,-0.112,0.352,,
,,-0.000232,0.488,-0.104,0.36,,
,,-0.000228,0.492,-0.096,0.368,,
,,-0.000224,0.496,-0.096,0.368,,
,,-0.00022,0.5,-0.096,0.368,,
,,-0.000216,0.504,-0.096,0.368,,
,,-0.000212,0.508,-0.088,0.376,,
,,-0.000208,0.512,-0.088,0.376,,
,,-0.000204,0.516,-0.08,0.384,,
,,-0.0002,0.52,-0.08,0.384,,
,,-0.000196,0.524,-0.08,0.384,,
,,-0.000192,0.528,-0.08,0.384,,
,,-0.000188,0.532,-0.072,0.392,,
,,-0.000184,0.536,-0.072,0.392,,
,,-0.00018,0.54,-0.072,0.392,,
,,-0.000176,0.544,-0.056,0.408,,
,,-0.000172,0.548,-0.064,0.4,,
,,-0.000168,0.552,-0.064,0.4,,
,,-0.000164,0.556,-0.056,0.408,,
,,-0.00016,0.56,-0.056,0.408,,
,,-0.000156,0.564,-0.056,0.408,,
,,-0.000152,0.568,-0.04,0.424,,
,,-0.000148,0.572,-0.048,0.416,,
,,-0.000144,0.576,-0.048,0.416,,
,,-0.00014,0.58,-0.04,0.424,,
,,-0.000136,0.584,-0.032,0.432,,
,,-0.000132,0.588,-0.04,0.424,,
,,-0.000128,0.592,-0.024,0.44,,
,,-0.000124,0.596,-0.032,0.432,,
,,-0.00012,0.6,-0.032,0.432,,
,,-0.000116,0.604,-0.024,0.44,,
,,-0.000112,0.608,-0.024,0.44,,
,,-0.000108,0.612,-0.016,0.448,,
,,-0.000104,0.616,-0.008,0.456,,
,,-0.0001,0.62,-0.016,0.448,,
,,-0.000096,0.624,-0.016,0.448,,
,,-0.000092,0.628,-0.008,0.456,,
,,-0.000088,0.632,-0.008,0.456,,
,,-0.000084,0.636,0,0.464,,
,,-0.00008,0.64,0,0.464,,
,,-0.000076,0.644,0.008,0.472,,
,,-0.000072,0.648,0,0.464,,
,,-0.000068,0.652,0.008,0.472,,
,,-0.000064,0.656,0.016,0.48,,
,,-0.00006,0.66,0.008,0.472,,
,,-0.000056,0.664,0.016,0.48,,
,,-0.000052,0.668,0.024,0.488,,
,,-0.000048,0.672,0.016,0.48,,
,,-0.000044,0.676,0.024,0.488,,
,,-0.00004,0.68,0.032,0.496,,
,,-0.000036,0.684,0.024,0.488,,
,,-0.000032,0.688,0.032,0.496,,
,,-0.000028,0.692,0.032,0.496,,
,,-0.000024,0.696,0.032,0.496,,
,,-0.00002,0.7,0.032,0.496,,
,,-0.000016,0.704,0.04,0.504,,
,,-0.000012,0.708,0.04,0.504,,
,,-0.000008,0.712,0.048,0.512,,
,,-0.000004,0.716,0.048,0.512,,
,,0,0.72,0.056,0.52,,
,,0.000004,0.724,0.048,0.512,,
,,0.000008,0.728,0.048,0.512,,
,,0.000012,0.732,0.056,0.52,,
,,0.000016,0.736,0.056,0.52,,
,,0.00002,0.74,0.048,0.512,,
,,0.000024,0.744,0.064,0.528,,
,,0.000028,0.748,0.064,0.528,,
,,0.000032,0.752,0.064,0.528,,
,,0.000036,0.756,0.072,0.536,,
,,0.00004,0.76,0.064,0.528,,
,,0.000044,0.764,0.072,0.536,,
,,0.000048,0.768,0.072,0.536,,
,,0.000052,0.772,0.08,0.544,,
,,0.000056,0.776,0.072,0.536,,
,,0.00006,0.78,0.08,0.544,,
,,0.000064,0.784,0.08,0.544,,
,,0.000068,0.788,0.088,0.552,,
,,0.000072,0.792,0.096,0.56,,
,,0.000076,0.796,0.096,0.56,,
,,0.00008,0.8,0.088,0.552,,
,,0.000084,0.804,0.096,0.56,,
,,0.000088,0.808,0.104,0.568,,
,,0.000092,0.812,0.096,0.56,,
,,0.000096,0.816,0.096,0.56,,
,,0.0001,0.82,0.104,0.568,,
,,0.000104,0.824,0.104,0.568,,
,,0.000108,0.828,0.112,0.576,,
,,0.000112,0.832,0.112,0.576,,
,,0.000116,0.836,0.112,0.576,,
,,0.00012,0.84,0.104,0.568,,
,,0.000124,0.844,0.12,0.584,,
,,0.000128,0.848,0.112,0.576,,
,,0.000132,0.852,0.112,0.576,,
,,0.000136,0.856,0.12,0.584,,
,,0.00014,0.86,0.12,0.584,,
,,0.000144,0.864,0.112,0.576,,
,,0.000148,0.868,0.128,0.592,,
,,0.000152,0.872,0.128,0.592,,
,,0.000156,0.876,0.12,0.584,,
,,0.00016,0.88,0.136,0.6,,
,,0.000164,0.884,0.136,0.6,,
,,0.000168,0.888,0.136,0.6,,
,,0.000172,0.892,0.136,0.6,,
,,0.000176,0.896,0.144,0.608,,
,,0.00018,0.9,0.136,0.6,,
,,0.000184,0.904,0.152,0.616,,
,,0.000188,0.908,0.144,0.608,,
,,0.000192,0.912,0.152,0.616,,
,,0.000196,0.916,0.152,0.616,,
,,0.0002,0.92,0.152,0.616,,
,,0.000204,0.924,0.152,0.616,,
,,0.000208,0.928,0.16,0.624,,
,,0.000212,0.932,0.16,0.624,,
,,0.000216,0.936,0.16,0.624,,
,,0.00022,0.94,0.152,0.616,,
,,0.000224,0.944,0.16,0.624,,
,,0.000228,0.948,0.16,0.624,,
,,0.000232,0.952,0.168,0.632,,
,,0.000236,0.956,0.168,0.632,,
,,0.00024,0.96,0.168,0.632,,
,,0.000244,0.964,0.16,0.624,,
,,0.000248,0.968,0.176,0.64,,
,,0.000252,0.972,0.176,0.64,,
,,0.000256,0.976,0.176,0.64,,
,,0.00026,0.98,0.176,0.64,,
,,0.000264,0.984,0.176,0.64,,
,,0.000268,0.988,0.176,0.64,,
,,0.000272,0.992,0.184,0.648,,
,,0.000276,0.996,0.184,0.648,,
,,0.00028,1,0.184,0.648,,
,,0.000284,1.004,0.192,0.656,,
,,0.000288,1.008,0.192,0.656,,
,,0.000292,1.012,0.192,0.656,,
,,0.000296,1.016,0.192,0.656,,
,,0.0003,1.02,0.192,0.656,,
,,0.000304,1.024,0.192,0.656,,
,,0.000308,1.028,0.2,0.664,,
,,0.000312,1.032,0.2,0.664,,
,,0.000316,1.036,0.2,0.664,,
,,0.00032,1.04,0.2,0.664,,
,,0.000324,1.044,0.2,0.664,,
,,0.000328,1.048,0.208,0.672,,
,,0.000332,1.052,0.2,0.664,,
,,0.000336,1.056,0.208,0.672,,
,,0.00034,1.06,0.208,0.672,,
,,0.000344,1.064,0.208,0.672,,
,,0.000348,1.068,0.216,0.68,,
,,0.000352,1.072,0.208,0.672,,
,,0.000356,1.076,0.224,0.688,,
,,0.00036,1.08,0.224,0.688,,
,,0.000364,1.084,0.224,0.688,,
,,0.000368,1.088,0.224,0.688,,
,,0.000372,1.092,0.224,0.688,,
,,0.000376,1.096,0.224,0.688,,
,,0.00038,1.1,0.224,0.688,,
,,0.000384,1.104,0.232,0.696,,
,,0.000388,1.108,0.232,0.696,,
,,0.000392,1.112,0.224,0.688,,
,,0.000396,1.116,0.232,0.696,,
,,0.0004,1.12,0.24,0.704,,
,,0.000404,1.124,0.24,0.704,,
,,0.000408,1.128,0.24,0.704,,
,,0.000412,1.132,0.24,0.704,,
,,0.000416,1.136,0.24,0.704,,
,,0.00042,1.14,0.24,0.704,,
,,0.000424,1.144,0.248,0.712,,
,,0.000428,1.148,0.24,0.704,,
,,0.000432,1.152,0.24,0.704,,
,,0.000436,1.156,0.248,0.712,,
,,0.00044,1.16,0.248,0.712,,
,,0.000444,1.164,0.248,0.712,,
,,0.000448,1.168,0.256,0.72,,
,,0.000452,1.172,0.248,0.712,,
,,0.000456,1.176,0.248,0.712,,
,,0.00046,1.18,0.256,0.72,,
,,0.000464,1.184,0.248,0.712,,
,,0.000468,1.188,0.264,0.728,,
,,0.000472,1.192,0.264,0.728,,
,,0.000476,1.196,0.256,0.72,,
,,0.00048,1.2,0.264,0.728,,
,,0.000484,1.204,0.264,0.728,,
,,0.000488,1.208,0.264,0.728,,
,,0.000492,1.212,0.272,0.736,,
,,0.000496,1.216,0.264,0.728,,
,,0.0005,1.22,0.272,0.736,,
,,0.000504,1.224,0.272,0.736,,
,,0.000508,1.228,0.272,0.736,,
,,0.000512,1.232,0.272,0.736,,
,,0.000516,1.236,0.28,0.744,,
,,0.00052,1.24,0.272,0.736,,
,,0.000524,1.244,0.28,0.744,,
,,0.000528,1.248,0.28,0.744,,
,,0.000532,1.252,0.272,0.736,,
,,0.000536,1.256,0.28,0.744,,
,,0.00054,1.26,0.28,0.744,,
,,0.000544,1.264,0.28,0.744,,
,,0.000548,1.268,0.288,0.752,,
,,0.000552,1.272,0.288,0.752,,
,,0.000556,1.276,0.288,0.752,,
,,0.00056,1.28,0.296,0.76,,
,,0.000564,1.284,0.288,0.752,,
,,0.000568,1.288,0.288,0.752,,
,,0.000572,1.292,0.296,0.76,,
,,0.000576,1.296,0.288,0.752,,
,,0.00058,1.3,0.288,0.752,,
,,0.000584,1.304,0.296,0.76,,
,,0.000588,1.308,0.296,0.76,,
,,0.000592,1.312,0.304,0.768,,
,,0.000596,1.316,0.296,0.76,,
,,0.0006,1.32,0.304,0.768,,
,,0.000604,1.324,0.304,0.768,,
,,0.000608,1.328,0.304,0.768,,
,,0.000612,1.332,0.304,0.768,,
,,0.000616,1.336,0.304,0.768,,
,,0.00062,1.34,0.304,0.768,,
,,0.000624,1.344,0.304,0.768,,
,,0.000628,1.348,0.304,0.768,,
,,0.000632,1.352,0.312,0.776,,
,,0.000636,1.356,0.312,0.776,,
,,0.00064,1.36,0.312,0.776,,
,,0.000644,1.364,0.304,0.768,,
,,0.000648,1.368,0.312,0.776,,
,,0.000652,1.372,0.312,0.776,,
,,0.000656,1.376,0.32,0.784,,
,,0.00066,1.38,0.32,0.784,,
,,0.000664,1.384,0.32,0.784,,
,,0.000668,1.388,0.32,0.784,,
,,0.000672,1.392,0.32,0.784,,
,,0.000676,1.396,0.328,0.792,,
,,0.00068,1.4,0.32,0.784,,
,,0.000684,1.404,0.32,0.784,,
,,0.000688,1.408,0.312,0.776,,
,,0.000692,1.412,0.32,0.784,,
,,0.000696,1.416,0.32,0.784,,
,,0.0007,1.42,0.32,0.784,,
,,0.000704,1.424,0.328,0.792,,
,,0.000708,1.428,0.328,0.792,,
,,0.000712,1.432,0.328,0.792,,
,,0.000716,1.436,0.328,0.792,,
,,0.00072,1.44,0.328,0.792,,
,,0.000724,1.444,0.328,0.792,,
,,0.000728,1.448,0.328,0.792,,
,,0.000732,1.452,0.328,0.792,,
,,0.000736,1.456,0.344,0.808,,
,,0.00074,1.46,0.336,0.8,,
,,0.000744,1.464,0.336,0.8,,
,,0.000748,1.468,0.336,0.8,,
,,0.000752,1.472,0.344,0.808,,
,,0.000756,1.476,0.336,0.8,,
,,0.00076,1.48,0.336,0.8,,
,,0.000764,1.484,0.336,0.8,,
,,0.000768,1.488,0.328,0.792,,
,,0.000772,1.492,0.336,0.8,,
,,0.000776,1.496,0.344,0.808,,
,,0.00078,1.5,0.344,0.808,,
,,0.000784,1.504,0.352,0.816,,
,,0.000788,1.508,0.352,0.816,,
,,0.000792,1.512,0.344,0.808,,
,,0.000796,1.516,0.352,0.816,,
,,0.0008,1.52,0.344,0.808,,
,,0.000804,1.524,0.352,0.816,,
,,0.000808,1.528,0.352,0.816,,
,,0.000812,1.532,0.352,0.816,,
,,0.000816,1.536,0.352,0.816,,
,,0.00082,1.54,0.352,0.816,,
,,0.000824,1.544,0.352,0.816,,
,,0.000828,1.548,0.352,0.816,,
,,0.000832,1.552,0.352,0.816,,
,,0.000836,1.556,0.36,0.824,,
,,0.00084,1.56,0.36,0.824,,
,,0.000844,1.564,0.352,0.816,,
,,0.000848,1.568,0.36,0.824,,
,,0.000852,1.572,0.36,0.824,,
,,0.000856,1.576,0.36,0.824,,
,,0.00086,1.58,0.36,0.824,,
,,0.000864,1.584,0.36,0.824,,
,,0.000868,1.588,0.368,0.832,,
,,0.000872,1.592,0.36,0.824,,
,,0.000876,1.596,0.368,0.832,,
,,0.00088,1.6,0.368,0.832,,
,,0.000884,1.604,0.368,0.832,,
,,0.000888,1.608,0.368,0.832,,
,,0.000892,1.612,0.368,0.832,,
,,0.000896,1.616,0.368,0.832,,
,,0.0009,1.62,0.368,0.832,,
,,0.000904,1.624,0.368,0.832,,
,,0.000908,1.628,0.376,0.84,,
,,0.000912,1.632,0.376,0.84,,
,,0.000916,1.636,0.368,0.832,,
,,0.00092,1.64,0.376,0.84,,
,,0.000924,1.644,0.368,0.832,,
,,0.000928,1.648,0.376,0.84,,
,,0.000932,1.652,0.368,0.832,,
,,0.000936,1.656,0.376,0.84,,
,,0.00094,1.66,0.376,0.84,,
,,0.000944,1.664,0.376,0.84,,
,,0.000948,1.668,0.376,0.84,,
,,0.000952,1.672,0.368,0.832,,
,,0.000956,1.676,0.376,0.84,,
,,0.00096,1.68,0.384,0.848,,
,,0.000964,1.684,0.376,0.84,,
,,0.000968,1.688,0.376,0.84,,
,,0.000972,1.692,0.376,0.84,,
,,0.000976,1.696,0.384,0.848,,
,,0.00098,1.7,0.384,0.848,,
,,0.000984,1.704,0.392,0.856,,
,,0.000988,1.708,0.384,0.848,,
,,0.000992,1.712,0.384,0.848,,
,,0.000996,1.716,0.384,0.848,,
,,0.001,1.72,0.392,0.856,,
,,0.001004,1.724,0.384,0.848,,
,,0.001008,1.728,0.384,0.848,,
,,0.001012,1.732,0.384,0.848,,
,,0.001016,1.736,0.384,0.848,,
,,0.00102,1.74,0.384,0.848,,
,,0.001024,1.744,0.384,0.848,,
,,0.001028,1.748,0.392,0.856,,
,,0.001032,1.752,0.392,0.856,,
,,0.001036,1.756,0.392,0.856,,
,,0.00104,1.76,0.392,0.856,,
,,0.001044,1.764,0.392,0.856,,
,,0.001048,1.768,0.392,0.856,,
,,0.001052,1.772,0.392,0.856,,
,,0.001056,1.776,0.392,0.856,,
,,0.00106,1.78,0.392,0.856,,
,,0.001064,1.784,0.392,0.856,,
,,0.001068,1.788,0.392,0.856,,
,,0.001072,1.792,0.392,0.856,,
,,0.001076,1.796,0.4,0.864,,
,,0.00108,1.8,0.392,0.856,,
,,0.001084,1.804,0.392,0.856,,
,,0.001088,1.808,0.4,0.864,,
,,0.001092,1.812,0.4,0.864,,
,,0.001096,1.816,0.392,0.856,,
,,0.0011,1.82,0.392,0.856,,
,,0.001104,1.824,0.392,0.856,,
,,0.001108,1.828,0.4,0.864,,
,,0.001112,1.832,0.4,0.864,,
,,0.001116,1.836,0.4,0.864,,
,,0.00112,1.84,0.4,0.864,,
,,0.001124,1.844,0.408,0.872,,
,,0.001128,1.848,0.408,0.872,,
,,0.001132,1.852,0.408,0.872,,
,,0.001136,1.856,0.4,0.864,,
,,0.00114,1.86,0.4,0.864,,
,,0.001144,1.864,0.408,0.872,,
,,0.001148,1.868,0.408,0.872,,
,,0.001152,1.872,0.408,0.872,,
,,0.001156,1.876,0.4,0.864,,
,,0.00116,1.88,0.408,0.872,,
,,0.001164,1.884,0.408,0.872,,
,,0.001168,1.888,0.408,0.872,,
,,0.001172,1.892,0.408,0.872,,
,,0.001176,1.896,0.408,0.872,,
,,0.00118,1.9,0.408,0.872,,
,,0.001184,1.904,0.416,0.88,,
,,0.001188,1.908,0.416,0.88,,
,,0.001192,1.912,0.408,0.872,,
,,0.001196,1.916,0.416,0.88,,
,,0.0012,1.92,0.408,0.872,,
,,0.001204,1.924,0.416,0.88,,
,,0.001208,1.928,0.416,0.88,,
,,0.001212,1.932,0.416,0.88,,
,,0.001216,1.936,0.416,0.88,,
,,0.00122,1.94,0.416,0.88,,
,,0.001224,1.944,0.416,0.88,,
,,0.001228,1.948,0.408,0.872,,
,,0.001232,1.952,0.416,0.88,,
,,0.001236,1.956,0.416,0.88,,
,,0.00124,1.96,0.416,0.88,,
,,0.001244,1.964,0.416,0.88,,
,,0.001248,1.968,0.416,0.88,,
,,0.001252,1.972,0.416,0.88,,
,,0.001256,1.976,0.416,0.88,,
,,0.00126,1.98,0.416,0.88,,
,,0.001264,1.984,0.424,0.888,,
,,0.001268,1.988,0.424,0.888,,
,,0.001272,1.992,0.424,0.888,,
,,0.001276,1.996,0.424,0.888,,
,,0.00128,2,0.424,0.888,,
,,0.001284,2.004,0.416,0.88,,
,,0.001288,2.008,0.416,0.88,,
,,0.001292,2.012,0.424,0.888,,
,,0.001296,2.016,0.424,0.888,,
,,0.0013,2.02,0.424,0.888,,
,,0.001304,2.024,0.416,0.88,,
,,0.001308,2.028,0.424,0.888,,
,,0.001312,2.032,0.424,0.888,,
,,0.001316,2.036,0.424,0.888,,
,,0.00132,2.04,0.424,0.888,,
,,0.001324,2.044,0.424,0.888,,
,,0.001328,2.048,0.424,0.888,,
,,0.001332,2.052,0.424,0.888,,
,,0.001336,2.056,0.424,0.888,,
,,0.00134,2.06,0.432,0.896,,
,,0.001344,2.064,0.424,0.888,,
,,0.001348,2.068,0.424,0.888,,
,,0.001352,2.072,0.432,0.896,,
,,0.001356,2.076,0.432,0.896,,
,,0.00136,2.08,0.432,0.896,,
,,0.001364,2.084,0.432,0.896,,
,,0.001368,2.088,0.432,0.896,,
,,0.001372,2.092,0.432,0.896,,
,,0.001376,2.096,0.432,0.896,,
,,0.00138,2.1,0.432,0.896,,
,,0.001384,2.104,0.432,0.896,,
,,0.001388,2.108,0.432,0.896,,
,,0.001392,2.112,0.432,0.896,,
,,0.001396,2.116,0.432,0.896,,
,,0.0014,2.12,0.432,0.896,,
,,0.001404,2.124,0.432,0.896,,
,,0.001408,2.128,0.432,0.896,,
,,0.001412,2.132,0.432,0.896,,
,,0.001416,2.136,0.432,0.896,,
,,0.00142,2.14,0.432,0.896,,
,,0.001424,2.144,0.432,0.896,,
,,0.001428,2.148,0.432,0.896,,
,,0.001432,2.152,0.432,0.896,,
,,0.001436,2.156,0.432,0.896,,
,,0.00144,2.16,0.432,0.896,,
,,0.001444,2.164,0.432,0.896,,
,,0.001448,2.168,0.44,0.904,,
,,0.001452,2.172,0.432,0.896,,
,,0.001456,2.176,0.432,0.896,,
,,0.00146,2.18,0.44,0.904,,
,,0.001464,2.184,0.44,0.904,,
,,0.001468,2.188,0.44,0.904,,
,,0.001472,2.192,0.44,0.904,,
,,0.001476,2.196,0.44,0.904,,
,,0.00148,2.2,0.44,0.904,,
,,0.001484,2.204,0.44,0.904,,
,,0.001488,2.208,0.44,0.904,,
,,0.001492,2.212,0.44,0.904,,
,,0.001496,2.216,0.44,0.904,,
,,0.0015,2.22,0.44,0.904,,
,,0.001504,2.224,0.44,0.904,,
,,0.001508,2.228,0.44,0.904,,
,,0.001512,2.232,0.44,0.904,,
,,0.001516,2.236,0.44,0.904,,
,,0.00152,2.24,0.44,0.904,,
,,0.001524,2.244,0.44,0.904,,
,,0.001528,2.248,0.44,0.904,,
,,0.001532,2.252,0.44,0.904,,
,,0.001536,2.256,0.44,0.904,,
,,0.00154,2.26,0.44,0.904,,
,,0.001544,2.264,0.44,0.904,,
,,0.001548,2.268,0.44,0.904,,
,,0.001552,2.272,0.448,0.912,,
,,0.001556,2.276,0.448,0.912,,
,,0.00156,2.28,0.44,0.904,,
,,0.001564,2.284,0.44,0.904,,
,,0.001568,2.288,0.44,0.904,,
,,0.001572,2.292,0.44,0.904,,
,,0.001576,2.296,0.448,0.912,,
,,0.00158,2.3,0.448,0.912,,
,,0.001584,2.304,0.448,0.912,,
,,0.001588,2.308,0.44,0.904,,
,,0.001592,2.312,0.44,0.904,,
,,0.001596,2.316,0.44,0.904,,
,,0.0016,2.32,0.448,0.912,,
,,0.001604,2.324,0.448,0.912,,
,,0.001608,2.328,0.44,0.904,,
,,0.001612,2.332,0.44,0.904,,
,,0.001616,2.336,0.44,0.904,,
,,0.00162,2.34,0.448,0.912,,
,,0.001624,2.344,0.44,0.904,,
,,0.001628,2.348,0.448,0.912,,
,,0.001632,2.352,0.448,0.912,,
,,0.001636,2.356,0.448,0.912,,
,,0.00164,2.36,0.44,0.904,,
,,0.001644,2.364,0.448,0.912,,
,,0.001648,2.368,0.44,0.904,,
,,0.001652,2.372,0.44,0.904,,
,,0.001656,2.376,0.448,0.912,,
,,0.00166,2.38,0.448,0.912,,
,,0.001664,2.384,0.448,0.912,,
,,0.001668,2.388,0.448,0.912,,
,,0.001672,2.392,0.448,0.912,,
,,0.001676,2.396,0.448,0.912,,
,,0.00168,2.4,0.44,0.904,,
,,0.001684,2.404,0.448,0.912,,
,,0.001688,2.408,0.448,0.912,,
,,0.001692,2.412,0.448,0.912,,
,,0.001696,2.416,0.448,0.912,,
,,0.0017,2.42,0.448,0.912,,
,,0.001704,2.424,0.456,0.92,,
,,0.001708,2.428,0.456,0.92,,
,,0.001712,2.432,0.456,0.92,,
,,0.001716,2.436,0.456,0.92,,
,,0.00172,2.44,0.456,0.92,,
,,0.001724,2.444,0.448,0.912,,
,,0.001728,2.448,0.456,0.92,,
,,0.001732,2.452,0.448,0.912,,
,,0.001736,2.456,0.456,0.92,,
,,0.00174,2.46,0.456,0.92,,
,,0.001744,2.464,0.456,0.92,,
,,0.001748,2.468,0.448,0.912,,
,,0.001752,2.472,0.456,0.92,,
,,0.001756,2.476,0.456,0.92,,
,,0.00176,2.48,0.456,0.92,,
,,0.001764,2.484,0.456,0.92,,
,,0.001768,2.488,0.456,0.92,,
,,0.001772,2.492,0.456,0.92,,
,,0.001776,2.496,0.456,0.92,,
,,0.00178,2.5,0.448,0.912,,
,,0.001784,2.504,0.456,0.92,,
,,0.001788,2.508,0.448,0.912,,
,,0.001792,2.512,0.456,0.92,,
,,0.001796,2.516,0.456,0.92,,
,,0.0018,2.52,0.456,0.92,,
,,0.001804,2.524,0.456,0.92,,
,,0.001808,2.528,0.456,0.92,,
,,0.001812,2.532,0.448,0.912,,
,,0.001816,2.536,0.448,0.912,,
,,0.00182,2.54,0.456,0.92,,
,,0.001824,2.544,0.448,0.912,,
,,0.001828,2.548,0.456,0.92,,
,,0.001832,2.552,0.456,0.92,,
,,0.001836,2.556,0.456,0.92,,
,,0.00184,2.56,0.456,0.92,,
,,0.001844,2.564,0.464,0.928,,
,,0.001848,2.568,0.456,0.92,,
