,,-0.002324,0.304,-0.04,-0.056,-0.056
,,-0.002322,0.306,-0.04,-0.056,-0.056
,,-0.00232,0.308,-0.08,-0.056,-0.056
,,-0.002318,0.31,-0.1,-0.056,-0.056
,,-0.002316,0.312,-0.14,-0.06,-0.06
,,-0.002314,0.314,-0.16,-0.06,-0.06
,,-0.002312,0.316,-0.18,-0.06,-0.06
,,-0.00231,0.318,-0.2,-0.06,-0.06
,,-0.002308,0.32,-0.22,-0.06,-0.06
,,-0.002306,0.322,-0.22,-0.056,-0.056
,,-0.002304,0.324,-0.28,-0.056,-0.056
,,-0.002302,0.326,-0.3,-0.06,-0.06
,,-0.0023,0.328,-0.32,-0.056,-0.056
,,-0.002298,0.33,-0.34,-0.06,-0.06
,,-0.002296,0.332,-0.34,-0.056,-0.056
,,-0.002294,0.334,-0.4,-0.056,-0.056
,,-0.002292,0.336,-0.38,-0.06,-0.06
,,-0.00229,0.338,-0.4,-0.06,-0.06
,,-0.002288,0.34,-0.42,-0.06,-0.06
,,-0.002286,0.342,-0.46,-0.056,-0.056
,,-0.002284,0.344,-0.46,-0.06,-0.06
,,-0.002282,0.346,-0.48,-0.06,-0.06
,,-0.00228,0.348,-0.48,-0.06,-0.06
,,-0.002278,0.35,-0.48,-0.06,-0.06
,,-0.002276,0.352,-0.5,-0.06,-0.06
,,-0.002274,0.354,-0.5,-0.06,-0.06
,,-0.002272,0.356,-0.52,-0.06,-0.06
,,-0.00227,0.358,-0.52,-0.06,-0.06
,,-0.002268,0.36,-0.52,-0.056,-0.056
,,-0.002266,0.362,-0.54,-0.06,-0.06
,,-0.002264,0.364,-0.56,-0.06,-0.06
,,-0.002262,0.366,-0.56,-0.056,-0.056
,,-0.00226,0.368,-0.56,-0.056,-0.056
,,-0.002258,0.37,-0.54,-0.06,-0.06
,,-0.002256,0.372,-0.54,-0.06,-0.06
,,-0.002254,0.374,-0.56,-0.056,-0.056
,,-0.002252,0.376,-0.54,-0.06,-0.06
,,-0.00225,0.378,-0.56,-0.056,-0.056
,,-0.002248,0.38,-0.5,-0.056,-0.056
,,-0.002246,0.382,-0.52,-0.056,-0.056
,,-0.002244,0.384,-0.52,-0.056,-0.056
,,-0.002242,0.386,-0.5,-0.056,-0.056
,,-0.00224,0.388,-0.48,-0.056,-0.056
,,-0.002238,0.39,-0.48,-0.056,-0.056
,,-0.002236,0.392,-0.46,-0.052,-0.052
,,-0.002234,0.394,-0.44,-0.056,-0.056
,,-0.002232,0.396,-0.44,-0.052,-0.052
,,-0.00223,0.398,-0.42,-0.06,-0.06
,,-0.002228,0.4,-0.42,-0.056,-0.056
,,-0.002226,0.402,-0.38,-0.052,-0.052
,,-0.002224,0.404,-0.36,-0.056,-0.056
,,-0.002222,0.406,-0.36,-0.056,-0.056
,,-0.00222,0.408,-0.34,-0.052,-0.052
,,-0.002218,0.41,-0.3,-0.056,-0.056
,,-0.002216,0.412,-0.28,-0.052,-0.052
,,-0.002214,0.414,-0.28,-0.052,-0.052
,,-0.002212,0.416,-0.24,-0.056,-0.056
,,-0.00221,0.418,-0.22,-0.056,-0.056
,,-0.002208,0.42,-0.22,-0.056,-0.056
,,-0.002206,0.422,-0.16,-0.056,-0.056
,,-0.002204,0.424,-0.14,-0.052,-0.052
,,-0.002202,0.426,-0.16,-0.052,-0.052
,,-0.0022,0.428,-0.08,-0.056,-0.056
,,-0.002198,0.43,-0.06,-0.052,-0.052
,,-0.002196,0.432,-0.04,-0.056,-0.056
,,-0.002194,0.434,-0.02,-0.052,-0.052
,,-0.002192,0.436,0,-0.052,-0.052
,,-0.00219,0.438,0.02,-0.052,-0.052
,,-0.002188,0.44,0.04,-0.052,-0.052
,,-0.002186,0.442,0.06,-0.052,-0.052
,,-0.002184,0.444,0.1,-0.052,-0.052
,,-0.002182,0.446,0.12,-0.052,-0.052
,,-0.00218,0.448,0.16,-0.052,-0.052
